timestamp,CPU_Usage (%),Disk_IO (MBps),Memory_Usage (MB),Network_Usage (MBps),anomaly_label,reconstruction_error,anomaly_flag
2025-01-01 01:09:00,93.81982429404655,92.4627226829472,3673.018278660648,169.44130754500733,0,1.2222075e-08,0
2025-01-01 01:10:00,74.50202923669917,58.11303563671501,7254.333246092167,83.86112658527252,0,1.1411516e-07,0
2025-01-01 01:11:00,22.88441133807552,71.47199663319135,6631.489303675775,314.0740057553093,0,6.665232e-08,0
2025-01-01 01:12:00,5.496990541124216,6.753452830044899,15041.485949679516,215.73609952645035,0,1.9405036e-07,0
2025-01-01 01:13:00,78.39152856093507,196.3287958455269,12605.422411794438,310.5088399525304,0,1.8554906e-07,0
2025-01-01 01:14:00,68.61716094628554,125.3351844924769,8529.19410076887,383.22070364314993,0,6.905754e-08,0
2025-01-01 01:15:00,70.61064512368885,100.64041250828318,16199.417635004776,277.3944778561448,0,1.3464164e-07,0
2025-01-01 01:16:00,74.41433120173512,77.35935455056502,7896.884976411455,317.53887390187606,0,1.0760059e-07,0
2025-01-01 01:17:00,11.664018656068134,108.3355372059815,1436.3508507794083,468.2726540532231,0,7.484621e-08,0
2025-01-01 01:18:00,37.26191556898453,76.64109374444499,4674.81803584744,156.54151170833313,0,1.524753e-07,0
2025-01-01 01:19:00,15.428215357261674,72.62167757124098,7433.31066204093,185.99032993063705,0,7.8454846e-08,0
2025-01-01 01:20:00,82.67930832880342,93.3253618026806,3002.3584504472183,361.6746472375751,0,6.842279e-08,0
2025-01-01 01:21:00,61.09683141448021,55.92062370056697,15551.75368501521,309.5397033571395,0,1.5566128e-07,0
2025-01-01 01:22:00,34.78082223673843,36.8299300933903,12683.425706163694,97.48112322446026,0,1.60137e-07,0
2025-01-01 01:23:00,10.720251525742128,111.7645737378784,4770.254445189607,194.3121819051402,0,3.36461e-08,0
2025-01-01 01:24:00,32.9884089544096,168.7103217939099,9889.24955599636,239.2406264311104,0,5.988857e-08,0
2025-01-01 01:25:00,34.266498982407235,31.41280736745257,11962.841021643128,215.5010206045108,0,1.0962117e-07,0
2025-01-01 01:26:00,70.66455605042577,7.514133780239511,15451.979159608698,97.3546560778,0,2.4491942e-07,0
2025-01-01 01:27:00,62.38017242196918,50.11553728565319,14505.316262112116,462.9707449742885,0,2.3360974e-07,0
2025-01-01 01:28:00,84.84914683186939,195.96440804730835,8689.131013265727,383.5361932300482,0,2.0078556e-07,0
2025-01-01 01:29:00,47.49934326457544,165.92285667492453,12807.286381354776,245.8643577328476,0,7.90408e-08,0
2025-01-01 01:30:00,15.763482134447154,119.57734465219072,9434.361532751427,343.2299038703499,0,7.4755334e-08,0
2025-01-01 01:31:00,69.19203085006956,185.92053413338405,9284.516142802811,449.6685093464057,0,1.352392e-07,0
2025-01-01 01:32:00,73.47065437552077,89.61054425061168,2333.184362743782,76.7253297571699,0,3.1973734e-08,0
2025-01-01 01:33:00,55.51494778125466,196.6728399124596,2514.0569080323658,132.68279484641909,0,3.4523598e-08,0
2025-01-01 01:34:00,74.38704619591049,59.964106978737526,8916.757537636444,275.9236111557561,0,1.268872e-07,0
2025-01-01 01:35:00,49.44160367279517,48.82084415367188,4779.370441906793,401.51508196265576,0,3.4032002e-08,0
2025-01-01 01:36:00,52.04595464437946,127.9715920282552,845.8977158525581,27.764898766348416,0,7.763659e-07,1
2025-01-01 01:37:00,43.47869165226947,76.25263962212172,3097.370431685165,492.1688935962167,1,4.2927077e-08,0
2025-01-01 01:38:00,7.287721406968567,125.64674285327531,1027.6272626662983,232.9042354123746,0,1.0222506e-07,0
2025-01-01 01:39:00,14.7102284293974,61.69410814223447,9960.234022003551,186.02325890464428,0,1.4589956e-07,0
2025-01-01 01:40:00,7.828626711806082,123.96573311076024,9070.083900388734,153.4349745414882,0,1.7411885e-07,0
2025-01-01 01:41:00,62.27693701374024,55.87350585642224,15889.026768850912,95.4347867489271,0,2.3580222e-07,0
2025-01-01 01:42:00,33.2920382968694,11.143441694959098,8197.430947725768,397.8712153757137,0,5.8583165e-08,0
2025-01-01 01:43:00,50.77136220482325,182.5150444827135,1521.4819981883998,478.1529407255873,0,6.146493e-08,0
2025-01-01 01:44:00,86.68098265334837,176.75783517281897,9268.39142502416,212.68592987424512,0,1.9076704e-07,0
2025-01-01 01:45:00,27.436300623398743,194.1888317052617,13861.878420018762,476.6861404291936,0,1.4929381e-07,0
2025-01-01 01:46:00,41.93446307320668,143.58890806805954,16333.991840115015,413.6608315631667,0,2.7683606e-07,0
2025-01-01 01:47:00,72.99960246887439,136.86151436932528,7342.4068527929585,245.71505246339595,0,1.4271002e-07,0
2025-01-01 01:48:00,25.59183489424602,112.24161094489132,5595.781640908297,340.27282777180505,0,2.4896291e-08,0
2025-01-01 01:49:00,11.928191884591367,26.06254085415201,14902.401129222128,223.14224779352685,0,2.7578704e-07,0
2025-01-01 01:50:00,31.07763076223912,38.657826878904736,3547.3950726961984,283.7744700241507,0,4.4255966e-08,0
2025-01-01 01:51:00,19.5099158528604,58.6044680458347,10280.087739402612,38.44270513906687,0,2.6386508e-07,0
2025-01-01 01:52:00,88.67278871083158,178.14111615210547,6951.499340600002,351.1691028972612,0,1.56564e-07,0
2025-01-01 01:53:00,77.73083416079753,35.42093539601195,1164.0592965745734,35.884075797226984,0,9.5508724e-08,0
2025-01-01 01:54:00,62.00633808593811,184.65176172309023,6024.162664180035,410.3716239906283,0,3.894217e-08,0
2025-01-01 01:55:00,83.43145311689459,105.03436087723202,4721.707109162451,414.2239954356732,0,1.11609644e-07,0
2025-01-01 01:56:00,77.33048692092031,143.39835745914135,11401.638795391023,244.7670470479226,1,1.8182624e-07,0
2025-01-01 01:57:00,21.791305299743225,22.93865284943274,15571.202779366124,168.59476270754212,0,2.6168834e-07,0
2025-01-01 01:58:00,85.330309864098,54.53767620640627,4766.444958073738,245.8420854935637,0,6.8930476e-08,0
2025-01-01 01:59:00,53.54080177240856,191.74520302810384,13391.587386215491,302.36482439691594,0,1.0952108e-07,0
2025-01-01 02:00:00,77.66961396476563,53.96383943901655,1390.671014446436,150.8032942535784,0,4.0764913e-08,0
2025-01-01 02:01:00,85.64821699311439,60.00782235783807,9053.056671351917,300.3183382696433,0,1.0681996e-07,0
2025-01-01 02:02:00,33.62031274746775,40.321879583374816,1631.7706112034468,155.91566588235645,0,9.449685e-08,0
2025-01-01 02:03:00,14.904673207490909,26.68565939605908,15336.971635225507,37.19045332481973,0,3.8496262e-07,0
2025-01-01 02:04:00,58.43028405139557,47.4182706493456,12675.527525006895,11.238499417635383,1,3.3080482e-07,0
2025-01-01 02:05:00,43.43970097636307,128.82305149820888,10954.98099063929,59.564018380030014,0,1.621457e-07,0
2025-01-01 02:06:00,78.62132893302439,91.61817896720916,13588.883369146672,398.20284308036895,0,9.443347e-08,0
2025-01-01 02:07:00,82.46575249307091,111.19741143124182,10789.43419528963,481.1013430678352,0,2.661877e-07,0
2025-01-01 02:08:00,5.625691747807164,25.35060092443884,15891.08547195035,219.21343764779743,0,3.6265658e-07,0
2025-01-01 02:09:00,50.96725723198092,160.62117298541713,11843.940548509654,261.215137190472,0,8.463775e-08,0
2025-01-01 02:10:00,42.56699028339011,157.03484541538975,15188.181451289422,81.9556028459788,0,2.3480638e-07,0
2025-01-01 02:11:00,24.98970294236572,5.296392317392402,8719.917389992846,280.0053628132769,0,1.4298813e-07,0
2025-01-01 02:12:00,15.787883060031453,77.31950380755069,2370.046362848124,80.88090198341865,0,1.15020214e-07,0
2025-01-01 02:13:00,35.38536542632652,14.685349792258416,8895.236794426128,309.4950222874267,0,8.4679215e-08,0
2025-01-01 02:14:00,89.86187335212672,158.62905010357665,2525.725527017417,467.2967471146184,0,2.3404165e-07,0
2025-01-01 02:15:00,34.088263881867974,147.71666694201517,9916.0565014879,105.8922842584894,0,1.2556704e-07,0
2025-01-01 02:16:00,51.69115595690295,180.49563076433805,8170.129856695066,384.63622184798,0,7.438997e-08,0
2025-01-01 02:17:00,68.27170630056601,48.04438783166981,10393.51671440191,21.516187180978783,0,2.9250074e-07,0
2025-01-01 02:18:00,37.726664214136456,91.80288074243198,671.4656833022871,193.99364824759428,0,7.632052e-08,0
2025-01-01 02:19:00,92.46038744488646,37.71308755571515,3604.508283553939,64.26676883694944,0,5.7435965e-08,0
2025-01-01 02:20:00,91.62025654479,74.87575196034977,8310.396615309342,182.7129663818928,0,7.6892114e-08,0
2025-01-01 02:21:00,27.66040662428277,104.92640706180993,15598.392529542749,95.03309062305291,0,2.9097276e-07,0
2025-01-01 02:22:00,49.75236553031469,11.612827177879204,6600.642688517074,192.91944516021485,0,1.1259072e-07,0
2025-01-01 02:23:00,32.07904788350927,143.25921172479966,7247.63279752329,214.58617499268988,0,4.9049632e-08,0
2025-01-01 02:24:00,30.635644493972084,109.11537871384397,11855.656324713107,157.28965016265,0,1.3535742e-07,0
2025-01-01 02:25:00,8.319825261907951,165.962844424924,10095.398643645263,331.7447552418333,0,1.1833019e-07,0
2025-01-01 02:26:00,59.86079005819072,55.08431973704825,5256.555854360745,460.23750511686575,0,4.3327326e-08,0
2025-01-01 02:27:00,115.05775294719469,180.76089994858165,7032.477830446213,206.29173331158344,1,2.1796836e-07,0
2025-01-01 02:28:00,9.63308761249904,199.74015635305824,3967.3312074619935,104.2481466727605,0,1.1957087e-07,0
2025-01-01 02:29:00,30.07818178129503,183.9403892371572,15844.69259931467,142.65415151603185,0,2.3389423e-07,0
2025-01-01 02:30:00,86.74392973699884,155.80060269079766,2585.428904078414,428.4604035132208,0,2.2969657e-07,0
2025-01-01 02:31:00,26.56057016002752,162.66139177188236,6413.79344463821,290.1034644023725,0,2.9148824e-08,0
2025-01-01 02:32:00,18.04053848821008,115.1751042663727,922.1161670760176,232.95540583040903,0,9.122546e-08,0
2025-01-01 02:33:00,49.05074842498067,38.84061871960949,4032.0840959692487,83.32199353937409,0,1.6816158e-07,0
2025-01-01 02:34:00,93.70854086995406,135.73109634439575,12899.63790836982,230.36638107865315,0,1.906991e-07,0
2025-01-01 02:35:00,26.78497443603504,142.83784740992638,3705.053286889095,146.46108164511946,0,5.5006943e-08,0
2025-01-01 02:36:00,65.49219926652907,197.0916429133132,1782.766324939742,915.9760242560274,1,4.169388e-07,0
2025-01-01 02:37:00,73.54576537958458,108.71896193500804,8042.520870492273,443.1943536137083,0,7.051946e-08,0
2025-01-01 02:38:00,26.38737895931597,55.00243398998622,670.2316937062776,51.11224549581702,0,1.03931384e-07,0
2025-01-01 02:39:00,70.53947137506736,137.05083182616184,1857.40840305476,263.16020973800903,0,2.4736039e-08,0
2025-01-01 02:40:00,38.10048194473279,195.8957881136245,13330.63780170354,120.27858930218932,0,1.3455974e-07,0
2025-01-01 02:41:00,61.90752475342215,36.2655677455497,12756.824929611672,211.2807738669024,0,1.12158645e-07,0
2025-01-01 02:42:00,62.01767396848052,65.87358578858493,15037.08335746651,439.65551914321367,0,3.1997996e-07,0
2025-01-01 02:43:00,53.21972156672826,108.83430980076352,14074.868998775415,268.482114745387,0,1.00796306e-07,0
2025-01-01 02:44:00,13.126079304896749,34.87271234151896,11355.362539742391,173.76549375167232,0,2.2323037e-07,0
2025-01-01 02:45:00,80.17722460303142,5.421907264467733,1342.6271110761206,111.86529351144856,0,9.0619864e-08,0
2025-01-01 02:46:00,77.56655086853787,68.05964136580887,12937.373264684227,402.1591811091797,1,7.9967705e-08,0
2025-01-01 02:47:00,21.78666593598688,173.20878949871056,13931.947589661377,316.0138275285301,0,1.5470506e-07,0
2025-01-01 02:48:00,8.669762739928753,9.65021146541925,13195.03181769246,239.35207560885328,0,2.5244498e-07,0
2025-01-01 02:49:00,58.18036488694176,86.35688274436657,8582.57924840899,116.56733339285924,0,6.666761e-08,0
2025-01-01 02:50:00,65.98079256580542,152.6779538122904,4208.617983044573,173.78072333699436,0,2.0184658e-08,0
2025-01-01 02:51:00,6.4929046035070535,190.68333678526616,13929.07737413147,480.3232791018741,0,2.7596616e-07,0
2025-01-01 02:52:00,51.088375246935286,197.109604401882,12053.528116195475,264.8440694268588,0,8.171947e-08,0
2025-01-01 02:53:00,25.384619767814417,84.97190674113959,16078.641359899852,206.34264780919395,0,2.0664947e-07,0
2025-01-01 02:54:00,63.06555113685049,190.1264745814444,2983.1529115821672,265.49680075067874,0,1.6670489e-08,0
2025-01-01 02:55:00,20.69297861044923,8.048375682891884,4093.748262202218,391.7043678908082,0,5.291691e-08,0
2025-01-01 02:56:00,67.18439642922193,149.4374706617127,3873.660234919211,176.6533788864057,0,1.5267725e-08,0
2025-01-01 02:57:00,39.806181167048365,128.90646089208897,13091.191191685855,97.56599925697832,0,1.3091594e-07,0
2025-01-01 02:58:00,89.30569898630611,50.65484965964431,3478.5926092562754,296.61869798613344,0,5.1096183e-08,0
2025-01-01 02:59:00,17.376884973139394,101.95638163525012,1570.0248189555143,335.9500107057229,0,5.0366385e-08,0
2025-01-01 03:00:00,35.695971594523265,26.78119381433863,16361.157122127095,359.2318214496893,0,1.3975787e-07,0
2025-01-01 03:01:00,15.212616911653017,174.44783303936063,905.8987800574072,442.1739194754035,0,4.238514e-08,0
2025-01-01 03:02:00,88.22242564507064,72.22171902358394,13768.993722841517,191.8753191376654,0,1.0769095e-07,0
2025-01-01 03:03:00,83.9605418042883,125.5828496226776,6311.102509091961,46.92389915215698,0,8.31965e-08,0
2025-01-01 03:04:00,28.214746494364004,32.59648097116519,13870.120577276044,479.5908059791617,0,1.0864309e-07,0
2025-01-01 03:05:00,64.39856414307611,42.026804081610216,9314.936436503292,223.15584444436288,0,6.26989e-08,0
2025-01-01 03:06:00,78.54999801810942,198.39931778982725,14822.690874407508,315.39617973983434,0,1.8916703e-07,0
2025-01-01 03:07:00,54.96807304395161,150.86419249382453,15212.535080372954,336.4896083328632,0,1.5606469e-07,0
2025-01-01 03:08:00,52.66855205204058,192.43240208504008,656.4063332884766,277.7917172635897,0,1.859968e-08,0
2025-01-01 03:09:00,26.76670618104065,59.87438187719678,1708.9420573575353,110.57618957077234,0,9.8538536e-08,0
2025-01-01 03:10:00,13.37924910253093,33.74801244734426,4485.693755748618,380.0200945569093,0,6.5283636e-08,0
2025-01-01 03:11:00,85.74941821579941,101.11062423228736,11135.374288521498,403.838467409,0,9.5861324e-08,0
2025-01-01 03:12:00,86.03762514469975,99.43898816324132,14610.656303030624,280.9580371485455,0,1.395594e-07,0
2025-01-01 03:13:00,61.979131154594114,35.81435623783958,7812.198650937777,249.39496868657235,0,3.3621298e-08,0
2025-01-01 03:14:00,35.51268119438306,146.91069434670064,10145.87730150514,65.82970973271281,0,1.7208556e-07,0
2025-01-01 03:15:00,36.42886171513948,72.99372935330808,3503.8696635711462,51.13631413489408,0,1.5575348e-07,0
2025-01-01 03:16:00,70.33601109832155,38.08668095517294,13288.43358737011,176.38677432612909,0,1.4518922e-07,0
2025-01-01 03:17:00,85.73992339573194,67.06469551411439,15865.431783402271,162.3146162035227,0,1.3446581e-07,0
2025-01-01 03:18:00,84.83777818386056,113.168081227368,4775.202263220491,477.2916609720029,0,2.1863144e-07,0
2025-01-01 03:19:00,75.18879912718614,145.5677155039082,8365.877503803871,393.97514379728057,0,1.6345174e-07,0
2025-01-01 03:20:00,62.7828481538859,96.89628632543942,1878.834905957165,333.36290467693937,0,2.6564454e-08,0
2025-01-01 03:21:00,12.572596849554394,105.59340297584632,9386.617011380236,263.64756361862646,0,1.1580561e-07,0
2025-01-01 03:22:00,19.54658426851524,28.65024125260693,8492.178788990514,92.01009005605916,0,2.1199985e-07,0
2025-01-01 03:23:00,85.86987696743714,333.955452531082,2804.495876509392,489.4437693702991,1,1.41309e-07,0
2025-01-01 03:24:00,59.57861536936309,185.81611540041683,7528.474934610087,193.7699421377029,0,2.8062468e-08,0
2025-01-01 03:25:00,5.827734645496668,137.00189149318274,5814.909037917932,62.39354519914996,0,1.0440397e-06,1
2025-01-01 03:26:00,14.132438857942889,4.508650377870916,8794.499652843966,488.8079811749489,1,1.5597544e-07,0
2025-01-01 03:27:00,64.71515921972502,107.87776896476188,9807.5056119259,438.2590256904108,0,5.025302e-08,0
2025-01-01 03:28:00,5.455542546159682,126.2145754456341,646.8418236536293,444.7725908708914,0,9.516792e-08,0
2025-01-01 03:29:00,19.47272462757488,198.9361903686639,12590.686961375342,15.373298867659155,0,3.159871e-07,0
2025-01-01 03:30:00,54.38604104299275,199.21732408376457,11828.96284042955,444.28491492818586,0,1.3991985e-07,0
2025-01-01 03:31:00,67.27056779234239,171.6646358297859,6325.697521869921,143.02726657493068,0,1.4064914e-08,0
2025-01-01 03:32:00,63.67651335523405,13.702367413196592,1352.1991693482837,29.096458344527303,0,1.674787e-07,0
2025-01-01 03:33:00,25.18423785145038,190.7020017649673,12494.28927146832,425.41723247780845,0,1.5631664e-07,0
2025-01-01 03:34:00,69.09612992127823,122.91958818324782,15672.54014710892,433.29471043422205,0,1.586284e-07,0
2025-01-01 03:35:00,26.352417874712007,160.3764673253567,4323.68613206141,302.1532291227515,0,1.3459191e-08,0
2025-01-01 03:36:00,34.285972834334096,82.03137708748486,5646.982669234266,291.4725410752156,0,5.5104877e-08,0
2025-01-01 03:37:00,72.18422646062217,64.61422477568337,3429.478181855367,408.4289335844955,0,6.1721906e-08,0
2025-01-01 03:38:00,63.46696091424932,93.1855849512778,9669.130149729295,395.2916808280371,0,3.983296e-08,0
2025-01-01 03:39:00,81.43010694447601,30.228028080796555,2969.6426158444046,446.151681986925,0,1.6274787e-07,0
2025-01-01 03:40:00,64.18516030703091,72.05616161190791,6165.510270619015,280.8462493223847,0,3.318763e-08,0
2025-01-01 03:41:00,56.147774300192445,171.66588245388743,11574.99055716462,484.1470754390763,0,9.834106e-08,0
2025-01-01 03:42:00,13.430729104528323,8.552146765915417,9402.160882324377,498.1119471573359,0,2.2358574e-07,0
2025-01-01 03:43:00,38.09442227534902,31.024731318096293,6645.933821012988,67.10685889932996,0,2.2894753e-07,0
2025-01-01 03:44:00,28.86821309135529,25.89811577024762,7182.201679889305,426.2764421815198,0,7.588229e-08,0
2025-01-01 03:45:00,26.95906790411752,81.21203299734539,9433.823928995898,254.9129062968086,0,7.18841e-08,0
2025-01-01 03:46:00,92.57094992772012,199.4003932772815,605.0849610250242,199.90750576691767,0,6.806711e-08,0
2025-01-01 03:47:00,40.37879522000844,35.49822811206516,1758.1086320956956,310.40543184253033,0,5.193025e-08,0
2025-01-01 03:48:00,85.2841899659402,29.95104727025277,14499.32805153452,37.42312305838344,0,4.4940904e-07,0
2025-01-01 03:49:00,61.80247633975366,183.0960902254548,1748.095314856967,258.16594819586913,0,9.257728e-09,0
2025-01-01 03:50:00,76.53301731874836,176.52805287622718,11730.386679053136,436.73637931306666,0,1.255929e-07,0
2025-01-01 03:51:00,50.23733837946729,7.415833629314334,15114.845740738883,114.5961429080947,0,2.2060236e-07,0
2025-01-01 03:52:00,56.92134961637232,150.58948607568368,4808.2901674770765,218.93104843701832,0,3.4762884e-08,0
2025-01-01 03:53:00,49.32659244369775,131.43767459380948,6392.440089008611,470.345634980289,0,1.03789205e-07,0
2025-01-01 03:54:00,22.571868901824004,153.7804211606891,9541.920553567335,219.99628052479167,0,8.5371596e-08,0
2025-01-01 03:55:00,70.02069037353547,99.4059885043885,14506.484766103616,185.6001398428752,0,1.0708989e-07,0
2025-01-01 03:56:00,30.269512619677023,198.2844644712108,15461.925480997388,225.8629575804553,0,1.1195392e-07,0
2025-01-01 03:57:00,7.188436978830845,9.725556723481676,12250.347874022047,264.5318555936026,0,2.3120899e-07,0
2025-01-01 03:58:00,63.0925066316451,47.639945694357344,1886.828844285704,319.67575862441976,0,3.116697e-08,0
2025-01-01 03:59:00,20.939961146634403,79.91265140774941,11132.814756649152,402.33947244919824,0,7.09811e-08,0
